genotype,datelist,animal,variable,fram,lens
Se,20161029c4v3,2,V42,8869,19
Se,20161029c4v3,2,V45,8896,19
Se,20161029c4v3,2,V47,8919,10
Se,20161029c4v3,2,V49,8932,7
Se,20161029c4v3,2,V50,8963,28
Se,20161029c4v3,2,V52,8986,18
Se,20161029c4v3,2,V53,9001,12
Se,20161029c4v3,2,V54,9015,8
Se,20161029c4v3,2,V56,9073,46
Se,20161029c4v3,2,V57,9085,7
Se,20161029c4v3,2,V59,9113,18
Se,20161029c4v3,2,V62,9140,10
Se,20161029c4v3,2,V63,9161,17
Se,20161029c4v3,2,V64,9183,6
Se,20161029c4v3,2,V65,9228,42
Se,20161029c4v3,2,V68,9275,9
Se,20161029c4v3,2,V70,9438,151
Se,20161029c4v3,2,V76,9475,7
Se,20161029c4v3,2,V77,9482,5
Se,20161029c4v3,2,V78,9499,11
Se,20161029c4v3,2,V80,9520,8
Se,20161029c4v3,2,V83,9553,10
Se,20161029c4v3,2,V87,9627,28
Se,20161029c4v3,2,V88,9639,8
Se,20161029c4v3,2,V89,9653,10
Se,20161029c4v3,2,V91,9674,10
Se,20161029c4v3,2,V94,9708,8
Se,20161029c4v3,2,V95,9717,6
Se,20161029c4v3,2,V104,11831,8
Se,20161029c4v3,2,V105,11981,9
Se,20161029c4v3,3,V5,6196,21
Se,20161029c4v3,3,V11,6292,8
Se,20161029c4v3,4,V2,8687,10
Se,20161029c4v3,4,V3,10917,6
Se,20161029c4v3,4,V4,11831,5
Se,20161029c4v3,5,V3,8147,6
Se,20161029c4v3,5,V4,8687,5
Se,20161029c4v3,6,V8,376,6
Se,20161029c4v3,6,V16,889,6
Se,20161029c4v3,6,V21,923,9
Se,20161029c4v3,6,V23,967,21
Se,20161029c4v3,6,V25,997,8
Se,20161029c4v3,6,V36,1078,5
Se,20161029c4v3,6,V42,1130,13
Se,20161029c4v3,6,V46,1152,6
Se,20161029c4v3,6,V48,1216,9
Se,20161029c4v3,6,V49,1243,12
Se,20161029c4v3,6,V51,1265,10
Se,20161029c4v3,6,V52,1279,12
Se,20161029c4v3,6,V57,1359,9
Se,20161029c4v3,6,V58,1376,14
Se,20161029c4v3,6,V60,1397,5
Se,20161029c4v3,6,V68,1457,6
Se,20161029c4v3,6,V71,1488,7
Se,20161029c4v3,6,V91,2180,9
Se,20161029c4v3,6,V92,2247,6
Se,20161029c4v3,6,V98,2295,16
Se,20161029c4v3,6,V100,2479,61
Se,20161029c4v3,6,V101,2500,19
Se,20161029c4v3,6,V102,2566,61
Se,20161029c4v3,6,V103,2616,45
Se,20161029c4v3,6,V104,2626,8
Se,20161029c4v3,6,V106,2702,70
Se,20161029c4v3,6,V107,2732,28
Se,20161029c4v3,6,V108,2767,33
Se,20161029c4v3,6,V109,2785,16
Se,20161029c4v3,6,V111,2799,7
Se,20161029c4v3,6,V112,2807,6
Se,20161029c4v3,6,V113,2822,13
Se,20161029c4v3,6,V114,2859,35
Se,20161029c4v3,6,V116,2877,13
Se,20161029c4v3,6,V117,2887,8
Se,20161029c4v3,6,V119,2933,41
Se,20161029c4v3,6,V120,2969,33
Se,20161029c4v3,6,V121,2990,14
Se,20161029c4v3,6,V122,3005,8
Se,20161029c4v3,6,V125,3109,91
Se,20161029c4v3,6,V126,3118,5
Se,20161029c4v3,6,V129,3139,6
Se,20161029c4v3,6,V131,3156,5
Se,20161029c4v3,6,V133,3181,10
Se,20161029c4v3,6,V135,3199,6
Se,20161029c4v3,6,V137,3243,11
Se,20161029c4v3,6,V140,3285,5
Se,20161029c4v3,6,V141,3295,5
Se,20161029c4v3,6,V155,3530,6
Se,20161029c4v3,6,V158,3595,16
Se,20161029c4v3,6,V159,3603,6
Se,20161029c4v3,6,V162,3690,73
Se,20161029c4v3,6,V166,3749,31
Se,20161029c4v3,6,V168,3760,5
Se,20161029c4v3,6,V170,3813,34
Se,20161029c4v3,6,V171,3829,14
Se,20161029c4v3,6,V173,3844,8
Se,20161029c4v3,6,V175,3856,5
Se,20161029c4v3,6,V176,3881,23
Se,20161029c4v3,6,V177,3893,9
Se,20161029c4v3,6,V178,3921,25
Se,20161029c4v3,6,V179,3937,13
Se,20161029c4v3,6,V180,3952,9
Se,20161029c4v3,6,V181,3960,6
Se,20161029c4v3,6,V183,3977,6
Se,20161029c4v3,6,V185,3991,5
Se,20161029c4v3,6,V187,4008,7
Se,20161029c4v3,6,V194,4082,7
Se,20161029c4v3,6,V198,4132,5
Se,20161029c4v3,6,V214,4339,6
Se,20161029c4v3,6,V219,4405,19
Se,20161029c4v3,6,V221,4417,6
Se,20161029c4v3,6,V226,4457,7
Se,20161029c4v3,6,V227,4508,6
Se,20161029c4v3,6,V229,4526,13
Se,20161029c4v3,6,V231,4563,10
Se,20161029c4v3,6,V233,4589,6
Se,20161029c4v3,6,V237,4628,6
Se,20161029c4v3,6,V239,4656,14
Se,20161029c4v3,6,V245,4730,12
Se,20161029c4v3,6,V246,4738,6
Se,20161029c4v3,6,V247,4767,5
Se,20161029c4v3,6,V248,4805,31
Se,20161029c4v3,6,V250,4838,24
Se,20161029c4v3,6,V251,4865,6
Se,20161029c4v3,6,V258,4905,6
Se,20161029c4v3,6,V274,5067,5
Se,20161029c4v3,6,V275,5076,7
Se,20161029c4v3,6,V279,5111,9
Se,20161029c4v3,6,V282,5155,20
Se,20161029c4v3,6,V284,5190,17
Se,20161029c4v3,6,V290,5256,9
Se,20161029c4v3,6,V296,5303,10
Se,20161029c4v3,6,V299,5349,9
Se,20161029c4v3,6,V304,5377,5
Se,20161029c4v3,6,V307,5399,13
Se,20161029c4v3,6,V309,5419,13
Se,20161029c4v3,6,V312,5436,5
Se,20161029c4v3,6,V313,5447,6
Se,20161029c4v3,6,V315,5476,19
Se,20161029c4v3,6,V316,5519,9
Se,20161029c4v3,6,V317,5550,29
Se,20161029c4v3,6,V318,5559,7
Se,20161029c4v3,6,V319,5587,6
Se,20161029c4v3,6,V323,5642,10
Se,20161029c4v3,6,V324,5652,7
Se,20161029c4v3,6,V325,5659,5
Se,20161029c4v3,6,V329,5751,5
Se,20161029c4v3,6,V332,5911,7
Se,20161029c4v3,6,V333,5934,20
Se,20161029c4v3,6,V334,5952,12
Se,20161029c4v3,6,V340,6092,6
Se,20161029c4v3,6,V343,6197,6
Se,20161029c4v3,6,V344,6212,7
Se,20161029c4v3,6,V345,6243,28
Se,20161029c4v3,6,V346,6311,66
Se,20161029c4v3,6,V347,6320,7
Se,20161029c4v3,6,V351,6354,14
Se,20161029c4v3,6,V353,6382,16
Se,20161029c4v3,6,V354,6391,7
Se,20161029c4v3,6,V356,6473,77
Se,20161029c4v3,6,V357,6562,83
Se,20161029c4v3,6,V362,6587,6
Se,20161029c4v3,6,V366,6628,27
Se,20161029c4v3,6,V368,6654,16
Se,20161029c4v3,6,V371,6689,23
Se,20161029c4v3,6,V372,6727,36
Se,20161029c4v3,6,V380,6830,5
Se,20161029c4v3,6,V382,6855,7
Se,20161029c4v3,6,V386,6896,15
Se,20161029c4v3,6,V388,6924,10
Se,20161029c4v3,6,V389,6933,7
Se,20161029c4v3,6,V390,6946,11
Se,20161029c4v3,6,V391,6982,30
Se,20161029c4v3,6,V396,7046,8
Se,20161029c4v3,6,V404,7123,9
Se,20161029c4v3,6,V405,7142,16
Se,20161029c4v3,6,V406,7156,5
Se,20161029c4v3,6,V412,7335,7
Se,20161029c4v3,6,V415,8147,5
Se,20161029c4v3,6,V416,10500,14
Se,20161029c4v3,6,V419,11882,6
Se,20161029c4v3,6,V422,13047,6
Se,20161029c4v3,6,V423,13059,5
Se,20161029c4v3,7,V1,21,12
Se,20161029c4v3,7,V2,43,11
Se,20161029c4v3,7,V3,57,5
Se,20161029c4v3,7,V4,89,29
Se,20161029c4v3,7,V5,102,11
Se,20161029c4v3,7,V6,163,59
Se,20161029c4v3,7,V7,217,52
Se,20161029c4v3,7,V11,262,5
Se,20161029c4v3,7,V15,10004,127
Se,20161029c4v3,7,V17,10333,6
Se,20161029c4v3,7,V24,12668,6
Se,20161029c4v3,7,V25,12941,41
Se,20161029c4v3,7,V26,13331,5
Ne,20161030c1v3,1,V2,21,13
Ne,20161030c1v3,1,V4,38,8
Ne,20161030c1v3,1,V6,58,5
Ne,20161030c1v3,1,V12,116,9
Ne,20161030c1v3,1,V13,126,6
Ne,20161030c1v3,1,V19,194,19
Ne,20161030c1v3,1,V21,208,6
Ne,20161030c1v3,1,V22,216,6
Ne,20161030c1v3,1,V30,329,10
Ne,20161030c1v3,1,V31,356,9
Ne,20161030c1v3,1,V32,373,8
Ne,20161030c1v3,1,V35,426,7
Ne,20161030c1v3,1,V36,455,24
Ne,20161030c1v3,1,V38,618,16
Ne,20161030c1v3,1,V44,747,22
Ne,20161030c1v3,1,V49,817,5
Ne,20161030c1v3,1,V50,831,12
Ne,20161030c1v3,1,V52,862,11
Ne,20161030c1v3,1,V53,883,18
Ne,20161030c1v3,1,V56,1130,205
Ne,20161030c1v3,1,V57,1219,22
Ne,20161030c1v3,1,V58,1301,9
Ne,20161030c1v3,1,V64,1357,25
Ne,20161030c1v3,1,V65,1364,5
Ne,20161030c1v3,1,V66,1438,69
Ne,20161030c1v3,1,V69,1482,10
Ne,20161030c1v3,1,V70,1526,32
Ne,20161030c1v3,1,V74,1564,8
Ne,20161030c1v3,1,V77,1578,5
Ne,20161030c1v3,1,V79,1602,8
Ne,20161030c1v3,1,V80,1638,24
Ne,20161030c1v3,1,V81,1650,9
Ne,20161030c1v3,1,V82,1661,6
Ne,20161030c1v3,1,V83,1670,5
Ne,20161030c1v3,1,V85,1683,7
Ne,20161030c1v3,1,V87,1728,35
Ne,20161030c1v3,1,V88,1737,5
Ne,20161030c1v3,1,V89,1800,60
Ne,20161030c1v3,1,V91,1814,9
Ne,20161030c1v3,1,V92,1828,12
Ne,20161030c1v3,1,V93,1875,39
Ne,20161030c1v3,1,V96,1892,9
Ne,20161030c1v3,1,V97,1906,12
Ne,20161030c1v3,1,V100,1956,17
Ne,20161030c1v3,1,V101,1971,13
Ne,20161030c1v3,1,V102,1995,10
Ne,20161030c1v3,1,V103,2009,8
Ne,20161030c1v3,1,V104,2055,41
Ne,20161030c1v3,1,V106,2080,15
Ne,20161030c1v3,1,V108,2253,157
Ne,20161030c1v3,1,V110,2365,15
Ne,20161030c1v3,1,V111,2376,5
Ne,20161030c1v3,1,V112,2408,21
Ne,20161030c1v3,1,V114,2803,359
Ne,20161030c1v3,1,V115,3524,7
Ne,20161030c1v3,1,V117,3598,7
Ne,20161030c1v3,1,V128,3928,6
Ne,20161030c1v3,1,V135,3994,7
Ne,20161030c1v3,1,V137,4031,7
Ne,20161030c1v3,1,V138,4055,13
Ne,20161030c1v3,1,V140,4437,19
Ne,20161030c1v3,1,V148,5562,7
Ne,20161030c1v3,1,V152,5613,11
Ne,20161030c1v3,1,V153,5623,5
Ne,20161030c1v3,1,V160,5718,7
Ne,20161030c1v3,1,V164,5782,5
Ne,20161030c1v3,1,V169,5909,7
Ne,20161030c1v3,1,V180,6852,18
Ne,20161030c1v3,1,V181,6865,10
Ne,20161030c1v3,1,V183,6885,5
Ne,20161030c1v3,1,V184,6898,11
Ne,20161030c1v3,1,V188,6945,15
Ne,20161030c1v3,1,V190,6960,5
Ne,20161030c1v3,1,V192,6993,23
Ne,20161030c1v3,1,V197,7029,9
Ne,20161030c1v3,1,V200,7043,5
Ne,20161030c1v3,1,V201,7063,12
Ne,20161030c1v3,1,V204,7128,5
Ne,20161030c1v3,1,V205,7156,23
Ne,20161030c1v3,1,V206,7174,14
Ne,20161030c1v3,1,V216,7334,19
Ne,20161030c1v3,1,V218,7362,7
Ne,20161030c1v3,1,V230,7540,7
Ne,20161030c1v3,1,V234,7586,5
Ne,20161030c1v3,1,V236,7739,13
Ne,20161030c1v3,1,V237,7752,9
Ne,20161030c1v3,1,V243,10729,5
Ne,20161030c1v3,2,V12,4437,28
Ne,20161030c1v3,2,V17,4482,7
Ne,20161030c1v3,2,V27,4576,5
Ne,20161030c1v3,2,V28,4591,11
Ne,20161030c1v3,2,V30,4627,5
Ne,20161030c1v3,2,V31,4655,24
Ne,20161030c1v3,2,V35,4704,7
Ne,20161030c1v3,2,V37,4723,5
Ne,20161030c1v3,2,V38,4732,7
Ne,20161030c1v3,2,V39,4837,100
Ne,20161030c1v3,2,V40,5442,18
Ne,20161030c1v3,2,V42,5453,5
Ne,20161030c1v3,2,V43,5476,12
Ne,20161030c1v3,2,V46,5544,33
Ne,20161030c1v3,2,V47,5555,8
Ne,20161030c1v3,2,V48,5575,11
Ne,20161030c1v3,2,V53,5608,6
Ne,20161030c1v3,2,V58,5667,23
Ne,20161030c1v3,2,V59,5690,7
Ne,20161030c1v3,2,V62,5727,12
Ne,20161030c1v3,2,V69,5790,9
Ne,20161030c1v3,2,V70,5798,5
Ne,20161030c1v3,2,V72,5820,13
Ne,20161030c1v3,2,V74,5830,5
Ne,20161030c1v3,2,V75,5843,11
Ne,20161030c1v3,2,V76,5897,50
Ne,20161030c1v3,2,V78,5910,6
Ne,20161030c1v3,2,V82,5941,10
Ne,20161030c1v3,2,V83,5954,5
Ne,20161030c1v3,2,V86,6148,23
Ne,20161030c1v3,2,V88,6195,8
Ne,20161030c1v3,2,V90,6231,11
Ne,20161030c1v3,2,V92,6253,6
Ne,20161030c1v3,2,V97,6367,7
Ne,20161030c1v3,2,V99,6428,7
Ne,20161030c1v3,2,V107,6581,47
Ne,20161030c1v3,2,V111,6630,7
Ne,20161030c1v3,2,V112,6644,11
Ne,20161030c1v3,2,V113,7196,538
Ne,20161030c1v3,2,V127,9056,5
Ne,20161030c1v3,2,V129,9094,11
Ne,20161030c1v3,2,V130,9111,10
Ne,20161030c1v3,2,V132,9135,8
Ne,20161030c1v3,2,V133,9163,9
Ne,20161030c1v3,2,V134,9196,9
Ne,20161030c1v3,2,V135,9205,7
Ne,20161030c1v3,2,V137,9226,9
Ne,20161030c1v3,2,V138,9240,9
Ne,20161030c1v3,2,V139,9252,8
Ne,20161030c1v3,2,V140,9268,7
Ne,20161030c1v3,2,V143,9324,7
Ne,20161030c1v3,2,V147,9391,7
Ne,20161030c1v3,2,V149,9514,5
Ne,20161030c1v3,2,V160,9947,5
Ne,20161030c1v3,2,V169,10011,5
Ne,20161030c1v3,2,V172,10031,6
Ne,20161030c1v3,2,V210,10791,5
Ne,20161030c1v3,3,V3,272,5
Ne,20161030c1v3,5,V1,28,7
Ne,20161030c1v3,5,V2,42,12
Ne,20161030c1v3,5,V3,60,15
Ne,20161030c1v3,5,V4,75,6
Ne,20161030c1v3,5,V10,159,7
Ne,20161030c1v3,5,V11,174,11
Ne,20161030c1v3,5,V13,185,5
Ne,20161030c1v3,5,V14,197,6
Ne,20161030c1v3,5,V15,210,5
Ne,20161030c1v3,5,V17,2562,6
Ne,20161030c1v3,5,V20,2686,19
Ne,20161030c1v3,5,V32,2794,5
Ne,20161030c1v3,5,V35,2922,8
Ne,20161030c1v3,5,V36,2985,59
Ne,20161030c1v3,5,V37,2992,5
Ne,20161030c1v3,5,V39,3010,6
Ne,20161030c1v3,5,V40,3018,6
Ne,20161030c1v3,5,V41,3080,21
Ne,20161030c1v3,5,V49,3500,76
Ne,20161030c1v3,5,V53,3540,7
Ne,20161030c1v3,5,V56,3568,7
Ne,20161030c1v3,5,V63,3611,10
Ne,20161030c1v3,5,V68,3638,7
Ne,20161030c1v3,5,V71,3791,7
Ne,20161030c1v3,5,V72,3802,6
Ne,20161030c1v3,5,V73,3827,23
Ne,20161030c1v3,5,V76,3853,8
Ne,20161030c1v3,5,V78,3873,5
Ne,20161030c1v3,5,V79,3958,6
Ne,20161030c1v3,5,V80,4000,5
Ne,20161030c1v3,5,V82,4062,13
Ne,20161030c1v3,5,V83,5452,12
Ne,20161030c1v3,5,V87,5890,380
Ne,20161030c1v3,5,V88,5904,9
Ne,20161030c1v3,5,V89,5940,24
Ne,20161030c1v3,5,V91,5979,24
Ne,20161030c1v3,5,V92,5989,6
Ne,20161030c1v3,5,V95,6046,24
Ne,20161030c1v3,5,V96,6063,10
Ne,20161030c1v3,5,V97,6085,16
Ne,20161030c1v3,5,V98,6110,23
Ne,20161030c1v3,5,V99,6118,6
Ne,20161030c1v3,5,V100,6137,16
Ne,20161030c1v3,5,V101,6148,8
Ne,20161030c1v3,5,V102,6164,9
Ne,20161030c1v3,5,V103,6194,23
Ne,20161030c1v3,5,V107,6706,227
Ne,20161030c1v3,5,V112,6786,6
Ne,20161030c1v3,5,V113,6798,9
Ne,20161030c1v3,5,V122,6925,5
Ne,20161030c1v3,5,V128,6962,5
Ne,20161030c1v3,5,V131,7098,17
Ne,20161030c1v3,5,V137,7155,5
Ne,20161030c1v3,5,V138,7163,6
Ne,20161030c1v3,5,V147,7339,5
Ne,20161030c1v3,5,V164,7827,7
Ne,20161030c1v3,5,V176,7958,5
Ne,20161030c1v3,5,V177,7967,7
Ne,20161030c1v3,5,V186,8060,10
Ne,20161030c1v3,5,V190,8123,5
Ne,20161030c1v3,5,V193,8155,6
Ne,20161030c1v3,5,V200,8351,5
Ne,20161030c1v3,5,V202,8380,5
Ne,20161030c1v3,5,V207,8445,5
Ne,20161030c1v3,5,V217,8620,5
Ne,20161030c1v3,5,V220,8659,20
Ne,20161030c1v3,5,V222,8690,17
Ne,20161030c1v3,5,V223,8731,12
Ne,20161030c1v3,5,V225,8757,17
Ne,20161030c1v3,6,V2,268,5
Ne,20161030c1v3,6,V5,337,54
Ne,20161030c1v3,6,V6,349,10
Ne,20161030c1v3,6,V7,364,13
Ne,20161030c1v3,6,V9,388,7
Ne,20161030c1v3,6,V10,419,15
Ne,20161030c1v3,6,V11,429,8
Ne,20161030c1v3,6,V12,444,8
Ne,20161030c1v3,6,V16,589,14
Ne,20161030c1v3,6,V19,626,6
Ne,20161030c1v3,6,V25,669,6
Ne,20161030c1v3,6,V29,703,6
Ne,20161030c1v3,6,V34,828,21
Ne,20161030c1v3,6,V35,841,9
Ne,20161030c1v3,6,V38,1008,14
Ne,20161030c1v3,6,V43,1043,6
Ne,20161030c1v3,6,V46,1102,37
Ne,20161030c1v3,6,V51,1157,12
Ne,20161030c1v3,6,V53,1170,5
Ne,20161030c1v3,6,V54,1182,7
Ne,20161030c1v3,6,V59,1224,18
Ne,20161030c1v3,6,V60,1244,17
Ne,20161030c1v3,6,V61,1251,5
Ne,20161030c1v3,6,V65,1290,5
Ne,20161030c1v3,6,V68,1313,13
Ne,20161030c1v3,6,V69,1321,6
Ne,20161030c1v3,6,V80,1380,5
Ne,20161030c1v3,6,V82,1395,7
Ne,20161030c1v3,6,V85,1415,11
Ne,20161030c1v3,6,V88,1440,7
Ne,20161030c1v3,6,V91,1467,15
Ne,20161030c1v3,6,V92,1477,8
Ne,20161030c1v3,6,V96,1512,7
Ne,20161030c1v3,6,V98,1539,20
Ne,20161030c1v3,6,V100,1588,6
Ne,20161030c1v3,6,V106,1629,6
Ne,20161030c1v3,6,V110,1650,6
Ne,20161030c1v3,6,V112,1673,8
Ne,20161030c1v3,6,V113,1696,8
Ne,20161030c1v3,6,V115,1752,22
Ne,20161030c1v3,6,V123,1885,7
Ne,20161030c1v3,6,V136,1963,5
Ne,20161030c1v3,6,V137,1980,13
Ne,20161030c1v3,6,V143,2021,9
Ne,20161030c1v3,6,V149,2054,5
Ne,20161030c1v3,6,V151,2065,5
Ne,20161030c1v3,6,V156,2111,10
Ne,20161030c1v3,6,V157,2119,6
Ne,20161030c1v3,6,V159,2145,8
Ne,20161030c1v3,6,V165,2278,100
Ne,20161030c1v3,6,V166,2366,26
Ne,20161030c1v3,6,V167,2373,5
Ne,20161030c1v3,6,V171,2464,68
Ne,20161030c1v3,6,V173,2532,8
Ne,20161030c1v3,6,V177,4629,31
Ne,20161030c1v3,6,V178,4685,35
Ne,20161030c1v3,6,V186,7897,26
Ne,20161030c1v3,6,V188,8140,149
Ne,20161030c1v3,6,V190,8946,11
Ne,20161030c1v3,6,V191,9158,60
Nd,20161030c1v4,1,V4,210,44
Nd,20161030c1v4,1,V5,2089,496
Nd,20161030c1v4,3,V3,589,5
Nd,20161030c1v4,3,V5,5594,55
Nd,20161030c1v4,3,V7,6252,44
Nd,20161030c1v4,4,V4,2951,120
Nd,20161030c1v4,4,V9,3313,16
Nd,20161030c1v4,4,V10,3379,17
Nd,20161030c1v4,4,V15,7539,13
Nd,20161030c1v4,5,V1,2236,13
Nd,20161030c1v4,5,V2,2721,31
Sd,20161030c1v5,1,V2,56,12
Sd,20161030c1v5,1,V3,71,5
Sd,20161030c1v5,1,V10,206,17
Sd,20161030c1v5,1,V12,232,15
Sd,20161030c1v5,1,V13,244,10
Sd,20161030c1v5,1,V14,253,7
Sd,20161030c1v5,1,V15,275,18
Sd,20161030c1v5,1,V23,1840,22
Sd,20161030c1v5,1,V31,2605,5
Sd,20161030c1v5,1,V32,2616,5
Sd,20161030c1v5,1,V33,2629,5
Sd,20161030c1v5,1,V37,2701,5
Sd,20161030c1v5,1,V48,3329,40
Sd,20161030c1v5,1,V49,3373,40
Sd,20161030c1v5,1,V51,3399,5
Sd,20161030c1v5,1,V54,3429,7
Sd,20161030c1v5,1,V55,3456,6
Sd,20161030c1v5,1,V56,3506,48
Sd,20161030c1v5,1,V57,3582,74
Sd,20161030c1v5,1,V59,3597,7
Sd,20161030c1v5,1,V60,3619,20
Sd,20161030c1v5,1,V61,3640,19
Sd,20161030c1v5,1,V62,3659,17
Sd,20161030c1v5,1,V63,3722,61
Sd,20161030c1v5,1,V64,3816,92
Sd,20161030c1v5,1,V65,3894,76
Sd,20161030c1v5,1,V66,3924,23
Sd,20161030c1v5,1,V67,3943,12
Sd,20161030c1v5,1,V69,3970,20
Sd,20161030c1v5,1,V74,4001,5
Sd,20161030c1v5,1,V78,4049,9
Sd,20161030c1v5,1,V79,4069,6
Sd,20161030c1v5,1,V83,4264,6
Sd,20161030c1v5,1,V89,4470,12
Sd,20161030c1v5,1,V93,4495,5
Sd,20161030c1v5,1,V94,4513,13
Sd,20161030c1v5,1,V98,4550,10
Sd,20161030c1v5,1,V101,4564,5
Sd,20161030c1v5,1,V102,4585,15
Sd,20161030c1v5,1,V103,4603,16
Sd,20161030c1v5,1,V105,4618,5
Sd,20161030c1v5,1,V107,5699,1076
Sd,20161030c1v5,1,V108,7778,7
Sd,20161030c1v5,1,V114,7912,18
Sd,20161030c1v5,1,V116,8029,39
Sd,20161030c1v5,1,V119,8701,184
Sd,20161030c1v5,1,V120,8877,6
Sd,20161030c1v5,1,V121,8904,7
Sd,20161030c1v5,1,V123,8935,6
Sd,20161030c1v5,1,V134,9250,9
Sd,20161030c1v5,1,V137,9390,25
Sd,20161030c1v5,1,V139,9447,6
Sd,20161030c1v5,1,V144,9705,7
Sd,20161030c1v5,1,V147,10530,331
Sd,20161030c1v5,2,V10,1180,5
Sd,20161030c1v5,2,V16,2045,13
Sd,20161030c1v5,2,V25,3651,9
Sd,20161030c1v5,2,V26,3671,5
Sd,20161030c1v5,2,V34,4135,11
Sd,20161030c1v5,2,V36,4167,27
Sd,20161030c1v5,2,V37,4182,13
Sd,20161030c1v5,2,V38,4192,5
