"","genotype","datelist","animal","variable","fram","lens","expt"
"22615","Xe","20170115c2v2",1,"V377",8710,8,"tetx"
"22616","Xe","20170115c2v2",1,"V379",8730,7,"tetx"
"22617","Xe","20170115c2v2",1,"V384",8760,13,"tetx"
"22618","Xe","20170115c2v2",1,"V386",8771,6,"tetx"
"22619","Xe","20170115c2v2",1,"V388",8801,22,"tetx"
"22620","Xe","20170115c2v2",1,"V389",8809,6,"tetx"
"22621","Xe","20170115c2v2",1,"V391",8833,14,"tetx"
"22622","Xe","20170115c2v2",1,"V392",8863,28,"tetx"
"22623","Xe","20170115c2v2",1,"V395",8877,5,"tetx"
"22624","Xe","20170115c2v2",1,"V397",8900,10,"tetx"
"22625","Xe","20170115c2v2",1,"V400",8947,37,"tetx"
"22626","Xe","20170115c2v2",1,"V402",8984,15,"tetx"
"22627","Xe","20170115c2v2",1,"V408",9039,8,"tetx"
"22628","Xe","20170115c2v2",1,"V420",9168,5,"tetx"
"22629","Xe","20170115c2v2",1,"V423",9190,7,"tetx"
"22630","Xe","20170115c2v2",1,"V425",9234,8,"tetx"
"22631","Xe","20170115c2v2",1,"V434",9663,7,"tetx"
"22632","Xe","20170115c2v2",2,"V10",2582,5,"tetx"
"22633","Xe","20170115c2v2",2,"V30",5618,13,"tetx"
"22634","Xe","20170115c2v2",2,"V36",6161,98,"tetx"
"22635","Xe","20170115c2v2",2,"V37",7738,23,"tetx"
"22636","Xe","20170115c2v2",2,"V41",8666,13,"tetx"
"22637","Xe","20170115c2v2",2,"V42",8688,5,"tetx"
"22638","Xe","20170115c2v2",2,"V43",8699,9,"tetx"
"22639","Xe","20170115c2v2",2,"V44",8744,6,"tetx"
"22640","Xe","20170115c2v2",2,"V51",9671,5,"tetx"
"22641","Xe","20170115c2v2",2,"V56",9956,5,"tetx"
"22642","Xe","20170115c2v2",2,"V57",10043,6,"tetx"
"22643","Xe","20170115c2v2",3,"V9",134,5,"tetx"
"22644","Xe","20170115c2v2",3,"V24",296,8,"tetx"
"22645","Xe","20170115c2v2",3,"V25",319,9,"tetx"
"22646","Xe","20170115c2v2",3,"V27",343,8,"tetx"
"22647","Xe","20170115c2v2",3,"V28",355,10,"tetx"
"22648","Xe","20170115c2v2",3,"V35",449,5,"tetx"
"22649","Xe","20170115c2v2",3,"V37",484,7,"tetx"
"22650","Xe","20170115c2v2",3,"V39",512,10,"tetx"
"22651","Xe","20170115c2v2",3,"V41",536,14,"tetx"
"22652","Xe","20170115c2v2",3,"V43",563,9,"tetx"
"22653","Xe","20170115c2v2",3,"V44",573,7,"tetx"
"22654","Xe","20170115c2v2",3,"V49",647,19,"tetx"
"22655","Xe","20170115c2v2",3,"V50",691,40,"tetx"
"22656","Xe","20170115c2v2",3,"V53",764,39,"tetx"
"22657","Xe","20170115c2v2",3,"V55",781,11,"tetx"
"22658","Xe","20170115c2v2",3,"V57",806,16,"tetx"
"22659","Xe","20170115c2v2",3,"V58",819,8,"tetx"
"22660","Xe","20170115c2v2",3,"V59",830,8,"tetx"
"22661","Xe","20170115c2v2",3,"V60",839,7,"tetx"
"22662","Xe","20170115c2v2",3,"V61",849,8,"tetx"
"22663","Xe","20170115c2v2",3,"V62",857,5,"tetx"
"22664","Xe","20170115c2v2",3,"V64",883,20,"tetx"
"22665","Xe","20170115c2v2",3,"V66",905,11,"tetx"
"22666","Xe","20170115c2v2",3,"V69",965,11,"tetx"
"22667","Xe","20170115c2v2",3,"V71",977,5,"tetx"
"22668","Xe","20170115c2v2",3,"V73",1001,7,"tetx"
"22669","Xe","20170115c2v2",3,"V76",1064,9,"tetx"
"22670","Xe","20170115c2v2",3,"V77",1080,5,"tetx"
"22671","Xe","20170115c2v2",3,"V79",1099,8,"tetx"
"22672","Xe","20170115c2v2",3,"V80",1113,5,"tetx"
"22673","Xe","20170115c2v2",3,"V81",1125,7,"tetx"
"22674","Xe","20170115c2v2",3,"V92",1274,9,"tetx"
"22675","Xe","20170115c2v2",3,"V97",1439,5,"tetx"
"22676","Xe","20170115c2v2",3,"V100",1507,13,"tetx"
"22677","Xe","20170115c2v2",3,"V112",1742,8,"tetx"
"22678","Xe","20170115c2v2",3,"V147",4562,5,"tetx"
"22679","Xe","20170115c2v2",3,"V155",4902,8,"tetx"
"22680","Xe","20170115c2v2",3,"V164",5706,6,"tetx"
"22681","Xe","20170115c2v2",3,"V171",6182,6,"tetx"
"22682","Xe","20170115c2v2",3,"V173",6199,6,"tetx"
"22683","Xe","20170115c2v2",3,"V182",6667,14,"tetx"
"22684","Xe","20170115c2v2",3,"V189",6932,8,"tetx"
"22685","Xe","20170115c2v2",3,"V210",8763,6,"tetx"
"22686","Xe","20170115c2v2",3,"V213",8996,5,"tetx"
"22687","Xe","20170115c2v2",3,"V218",9661,8,"tetx"
"22688","Xe","20170115c2v2",3,"V221",9842,7,"tetx"
"22689","Xe","20170115c2v2",3,"V222",9916,56,"tetx"
"22690","Xe","20170115c2v2",3,"V226",10190,45,"tetx"
"22691","Xe","20170115c2v2",3,"V227",10211,5,"tetx"
"22692","Xe","20170115c2v2",4,"V1",23,5,"tetx"
"22693","Xe","20170115c2v2",4,"V4",91,5,"tetx"
"22694","Xe","20170115c2v2",4,"V5",112,18,"tetx"
"22695","Xe","20170115c2v2",4,"V8",188,6,"tetx"
"22696","Xe","20170115c2v2",4,"V9",435,10,"tetx"
"22697","Xe","20170115c2v2",4,"V10",460,13,"tetx"
"22698","Xe","20170115c2v2",4,"V11",487,5,"tetx"
"22699","Xe","20170115c2v2",4,"V12",505,8,"tetx"
"22700","Xe","20170115c2v2",4,"V14",532,11,"tetx"
"22701","Xe","20170115c2v2",4,"V15",544,6,"tetx"
"22702","Xe","20170115c2v2",4,"V17",563,7,"tetx"
"22703","Xe","20170115c2v2",4,"V20",595,18,"tetx"
"22704","Xe","20170115c2v2",4,"V21",604,7,"tetx"
"22705","Xe","20170115c2v2",4,"V23",624,5,"tetx"
"22706","Xe","20170115c2v2",4,"V24",657,25,"tetx"
"22707","Xe","20170115c2v2",4,"V26",681,14,"tetx"
"22708","Xe","20170115c2v2",4,"V27",706,22,"tetx"
"22709","Xe","20170115c2v2",4,"V28",744,30,"tetx"
"22710","Xe","20170115c2v2",4,"V30",791,29,"tetx"
"22711","Xe","20170115c2v2",4,"V31",802,8,"tetx"
"22712","Xe","20170115c2v2",4,"V32",817,13,"tetx"
"22713","Xe","20170115c2v2",4,"V34",849,17,"tetx"
"22714","Xe","20170115c2v2",4,"V35",861,10,"tetx"
"22715","Xe","20170115c2v2",4,"V36",886,23,"tetx"
"22716","Xe","20170115c2v2",4,"V37",901,7,"tetx"
"22717","Xe","20170115c2v2",4,"V38",909,6,"tetx"
"22718","Xe","20170115c2v2",4,"V39",925,12,"tetx"
"22719","Xe","20170115c2v2",4,"V56",2702,5,"tetx"
"22720","Xe","20170115c2v2",4,"V60",3276,5,"tetx"
"22721","Xe","20170115c2v2",4,"V64",3495,10,"tetx"
"22722","Xe","20170115c2v2",4,"V67",3546,7,"tetx"
"22723","Xe","20170115c2v2",4,"V68",3609,24,"tetx"
"22724","Xe","20170115c2v2",4,"V69",3619,6,"tetx"
"22725","Xe","20170115c2v2",4,"V70",3640,19,"tetx"
"22726","Xe","20170115c2v2",4,"V72",3665,9,"tetx"
"22727","Xe","20170115c2v2",4,"V81",4068,9,"tetx"
"22728","Xe","20170115c2v2",4,"V97",4836,6,"tetx"
"22729","Xe","20170115c2v2",4,"V100",5188,6,"tetx"
"22730","Xe","20170115c2v2",4,"V111",6649,7,"tetx"
"22731","Xe","20170115c2v2",4,"V115",6702,7,"tetx"
"22732","Xe","20170115c2v2",4,"V127",6929,7,"tetx"
"22733","Xe","20170115c2v2",4,"V130",6996,12,"tetx"
"22734","Xe","20170115c2v2",4,"V133",7159,9,"tetx"
"22735","Xe","20170115c2v2",4,"V136",7188,6,"tetx"
"22736","Xe","20170115c2v2",4,"V137",7204,7,"tetx"
"22737","Xe","20170115c2v2",4,"V138",7216,7,"tetx"
"22738","Xe","20170115c2v2",4,"V142",7528,8,"tetx"
"22739","Xe","20170115c2v2",4,"V149",7642,13,"tetx"
"22740","Xe","20170115c2v2",4,"V151",7678,20,"tetx"
"22741","Xe","20170115c2v2",4,"V153",7695,7,"tetx"
"22742","Xe","20170115c2v2",4,"V154",7713,16,"tetx"
"22743","Xe","20170115c2v2",4,"V156",7738,5,"tetx"
"22744","Xe","20170115c2v2",4,"V162",7880,11,"tetx"
"22745","Xe","20170115c2v2",4,"V166",8045,8,"tetx"
"22746","Xe","20170115c2v2",4,"V176",9658,6,"tetx"
"22747","Xe","20170115c2v2",4,"V184",10610,8,"tetx"
"22748","Xe","20170115c2v3",1,"V3",195,10,"tetx"
"22749","Xe","20170115c2v3",1,"V7",258,7,"tetx"
"22750","Xe","20170115c2v3",1,"V8",266,6,"tetx"
"22751","Xe","20170115c2v3",1,"V13",340,12,"tetx"
"22752","Xe","20170115c2v3",1,"V15",361,5,"tetx"
"22753","Xe","20170115c2v3",1,"V21",435,5,"tetx"
"22754","Xe","20170115c2v3",1,"V23",455,7,"tetx"
"22755","Xe","20170115c2v3",1,"V24",474,17,"tetx"
"22756","Xe","20170115c2v3",1,"V31",550,8,"tetx"
"22757","Xe","20170115c2v3",1,"V32",621,9,"tetx"
"22758","Xe","20170115c2v3",1,"V39",771,6,"tetx"
"22759","Xe","20170115c2v3",1,"V41",790,7,"tetx"
"22760","Xe","20170115c2v3",1,"V45",838,11,"tetx"
"22761","Xe","20170115c2v3",1,"V49",858,7,"tetx"
"22762","Xe","20170115c2v3",1,"V50",869,6,"tetx"
"22763","Xe","20170115c2v3",1,"V59",919,5,"tetx"
"22764","Xe","20170115c2v3",1,"V62",937,8,"tetx"
"22765","Xe","20170115c2v3",1,"V66",963,7,"tetx"
"22766","Xe","20170115c2v3",1,"V67",981,14,"tetx"
"22767","Xe","20170115c2v3",1,"V68",990,5,"tetx"
"22768","Xe","20170115c2v3",1,"V72",1025,9,"tetx"
"22769","Xe","20170115c2v3",1,"V74",1041,7,"tetx"
"22770","Xe","20170115c2v3",1,"V77",1075,5,"tetx"
"22771","Xe","20170115c2v3",1,"V78",1087,8,"tetx"
"22772","Xe","20170115c2v3",1,"V84",1138,5,"tetx"
"22773","Xe","20170115c2v3",1,"V88",1218,5,"tetx"
"22774","Xe","20170115c2v3",1,"V90",1239,6,"tetx"
"22775","Xe","20170115c2v3",1,"V91",1251,5,"tetx"
"22776","Xe","20170115c2v3",1,"V93",1296,9,"tetx"
"22777","Xe","20170115c2v3",1,"V96",1332,7,"tetx"
"22778","Xe","20170115c2v3",1,"V101",1387,11,"tetx"
"22779","Xe","20170115c2v3",1,"V103",1453,44,"tetx"
"22780","Xe","20170115c2v3",1,"V105",1597,16,"tetx"
"22781","Xe","20170115c2v3",1,"V106",1624,13,"tetx"
"22782","Xe","20170115c2v3",1,"V109",1646,5,"tetx"
"22783","Xe","20170115c2v3",1,"V110",1657,5,"tetx"
"22784","Xe","20170115c2v3",1,"V113",1697,6,"tetx"
"22785","Xe","20170115c2v3",1,"V117",1744,6,"tetx"
"22786","Xe","20170115c2v3",1,"V127",1963,8,"tetx"
"22787","Xe","20170115c2v3",1,"V143",2065,6,"tetx"
"22788","Xe","20170115c2v3",1,"V144",2090,5,"tetx"
"22789","Xe","20170115c2v3",1,"V145",2100,7,"tetx"
"22790","Xe","20170115c2v3",1,"V146",2108,6,"tetx"
"22791","Xe","20170115c2v3",1,"V149",2134,8,"tetx"
"22792","Xe","20170115c2v3",1,"V156",2174,6,"tetx"
"22793","Xe","20170115c2v3",1,"V157",2186,9,"tetx"
"22794","Xe","20170115c2v3",1,"V163",2223,6,"tetx"
"22795","Xe","20170115c2v3",1,"V168",2252,6,"tetx"
"22796","Xe","20170115c2v3",1,"V174",2299,8,"tetx"
"22797","Xe","20170115c2v3",1,"V176",2316,5,"tetx"
"22798","Xe","20170115c2v3",1,"V177",2324,6,"tetx"
"22799","Xe","20170115c2v3",1,"V180",2339,5,"tetx"
"22800","Xe","20170115c2v3",1,"V181",2354,13,"tetx"
"22801","Xe","20170115c2v3",1,"V182",2364,6,"tetx"
"22802","Xe","20170115c2v3",1,"V184",2383,6,"tetx"
"22803","Xe","20170115c2v3",1,"V189",2410,9,"tetx"
"22804","Xe","20170115c2v3",1,"V210",3649,13,"tetx"
"22805","Xe","20170115c2v3",1,"V219",4009,9,"tetx"
"22806","Xe","20170115c2v3",1,"V222",4060,12,"tetx"
"22807","Xe","20170115c2v3",1,"V228",4136,5,"tetx"
"22808","Xe","20170115c2v3",1,"V232",4182,6,"tetx"
"22809","Xe","20170115c2v3",1,"V233",4195,9,"tetx"
"22810","Xe","20170115c2v3",1,"V241",4279,6,"tetx"
"22811","Xe","20170115c2v3",1,"V242",4320,7,"tetx"
"22812","Xe","20170115c2v3",1,"V243",4382,28,"tetx"
"22813","Xe","20170115c2v3",1,"V245",4402,9,"tetx"
"22814","Xe","20170115c2v3",1,"V248",4416,5,"tetx"
"22815","Xe","20170115c2v3",1,"V252",4443,11,"tetx"
"22816","Xe","20170115c2v3",1,"V253",4452,6,"tetx"
"22817","Xe","20170115c2v3",1,"V262",4566,6,"tetx"
"22818","Xe","20170115c2v3",1,"V265",4588,9,"tetx"
"22819","Xe","20170115c2v3",1,"V276",4702,11,"tetx"
"22820","Xe","20170115c2v3",1,"V278",4725,12,"tetx"
"22821","Xe","20170115c2v3",1,"V279",4733,5,"tetx"
"22822","Xe","20170115c2v3",1,"V282",4762,10,"tetx"
"22823","Xe","20170115c2v3",1,"V284",4788,15,"tetx"
"22824","Xe","20170115c2v3",1,"V285",4795,5,"tetx"
"22825","Xe","20170115c2v3",1,"V286",5081,284,"tetx"
"22826","Xe","20170115c2v3",1,"V287",5119,35,"tetx"
"22827","Xe","20170115c2v3",1,"V289",5134,10,"tetx"
"22828","Xe","20170115c2v3",1,"V291",5147,7,"tetx"
"22829","Xe","20170115c2v3",1,"V292",5166,14,"tetx"
"22830","Xe","20170115c2v3",1,"V293",5323,50,"tetx"
"22831","Xe","20170115c2v3",1,"V297",5356,11,"tetx"
"22832","Xe","20170115c2v3",1,"V299",5369,5,"tetx"
"22833","Xe","20170115c2v3",1,"V310",5451,9,"tetx"
"22834","Xe","20170115c2v3",1,"V314",5482,9,"tetx"
"22835","Xe","20170115c2v3",1,"V316",5497,9,"tetx"
"22836","Xe","20170115c2v3",1,"V318",5518,6,"tetx"
"22837","Xe","20170115c2v3",1,"V319",5531,5,"tetx"
"22838","Xe","20170115c2v3",1,"V322",5552,6,"tetx"
"22839","Xe","20170115c2v3",1,"V323",5590,21,"tetx"
"22840","Xe","20170115c2v3",1,"V326",5631,9,"tetx"
"22841","Xe","20170115c2v3",1,"V329",5654,5,"tetx"
"22842","Xe","20170115c2v3",1,"V341",6502,11,"tetx"
"22843","Xe","20170115c2v3",1,"V342",6510,5,"tetx"
"22844","Xe","20170115c2v3",1,"V348",6558,6,"tetx"
"22845","Xe","20170115c2v3",1,"V350",6602,37,"tetx"
"22846","Xe","20170115c2v3",1,"V351",6612,8,"tetx"
"22847","Xe","20170115c2v3",1,"V354",6634,11,"tetx"
"22848","Xe","20170115c2v3",1,"V358",6710,7,"tetx"
"22849","Xe","20170115c2v3",1,"V360",6744,13,"tetx"
"22850","Xe","20170115c2v3",1,"V361",6757,6,"tetx"
"22851","Xe","20170115c2v3",1,"V364",6796,9,"tetx"
"22852","Xe","20170115c2v3",1,"V366",6863,24,"tetx"
"22853","Xe","20170115c2v3",1,"V368",6908,17,"tetx"
"22854","Xe","20170115c2v3",1,"V370",6929,7,"tetx"
"22855","Xe","20170115c2v3",1,"V373",6960,12,"tetx"
"22856","Xe","20170115c2v3",1,"V378",7024,7,"tetx"
"22857","Xe","20170115c2v3",1,"V380",7073,25,"tetx"
"22858","Xe","20170115c2v3",1,"V381",7083,8,"tetx"
"22859","Xe","20170115c2v3",1,"V382",7101,16,"tetx"
"22860","Xe","20170115c2v3",1,"V383",7132,29,"tetx"
"22861","Xe","20170115c2v3",1,"V384",7162,27,"tetx"
"22862","Xe","20170115c2v3",1,"V387",7191,12,"tetx"
"22863","Xe","20170115c2v3",1,"V390",7209,6,"tetx"
"22864","Xe","20170115c2v3",1,"V391",7246,31,"tetx"
"22865","Xe","20170115c2v3",1,"V393",7264,11,"tetx"
"22866","Xe","20170115c2v3",1,"V399",7300,10,"tetx"
"22867","Xe","20170115c2v3",1,"V400",7309,6,"tetx"
"22868","Xe","20170115c2v3",1,"V403",7327,7,"tetx"
"22869","Xe","20170115c2v3",1,"V405",7348,8,"tetx"
"22870","Xe","20170115c2v3",1,"V406",7386,13,"tetx"
"22871","Xe","20170115c2v3",1,"V409",7447,5,"tetx"
"22872","Xe","20170115c2v3",1,"V415",7549,12,"tetx"
"22873","Xe","20170115c2v3",1,"V416",7568,5,"tetx"
"22874","Xe","20170115c2v3",1,"V417",7589,12,"tetx"
"22875","Xe","20170115c2v3",1,"V424",7709,8,"tetx"
"22876","Xe","20170115c2v3",1,"V430",9323,5,"tetx"
"22877","Xe","20170115c2v3",1,"V440",10398,5,"tetx"
"22878","Xe","20170115c2v3",1,"V442",10419,9,"tetx"
"22879","Xe","20170115c2v3",1,"V447",10632,9,"tetx"
"22880","Xe","20170115c2v3",1,"V449",10659,7,"tetx"
"22881","Xe","20170115c2v3",1,"V450",10675,9,"tetx"
"22882","Xe","20170115c2v3",2,"V5",76,7,"tetx"
"22883","Xe","20170115c2v3",2,"V7",95,6,"tetx"
"22884","Xe","20170115c2v3",2,"V10",113,5,"tetx"
"22885","Xe","20170115c2v3",2,"V19",1055,16,"tetx"
"22886","Xe","20170115c2v3",2,"V20",1093,5,"tetx"
"22887","Xe","20170115c2v3",2,"V21",1107,6,"tetx"
"22888","Xe","20170115c2v3",2,"V24",1214,10,"tetx"
"22889","Xe","20170115c2v3",2,"V26",1629,5,"tetx"
"22890","Xe","20170115c2v3",2,"V27",1641,7,"tetx"
"22891","Xe","20170115c2v3",2,"V35",1980,5,"tetx"
"22892","Xe","20170115c2v3",2,"V37",2050,5,"tetx"
"22893","Xe","20170115c2v3",2,"V43",2976,6,"tetx"
"22894","Xe","20170115c2v3",2,"V45",3006,5,"tetx"
"22895","Xe","20170115c2v3",2,"V48",3307,8,"tetx"
"22896","Xe","20170115c2v3",2,"V50",3324,5,"tetx"
"22897","Xe","20170115c2v3",2,"V56",3418,9,"tetx"
"22898","Xe","20170115c2v3",2,"V61",3611,9,"tetx"
"22899","Xe","20170115c2v3",2,"V65",3815,7,"tetx"
"22900","Xe","20170115c2v3",2,"V69",3978,5,"tetx"
"22901","Xe","20170115c2v3",2,"V70",3989,5,"tetx"
"22902","Xe","20170115c2v3",2,"V71",4003,5,"tetx"
"22903","Xe","20170115c2v3",2,"V73",4037,5,"tetx"
"22904","Xe","20170115c2v3",2,"V75",4075,7,"tetx"
"22905","Xe","20170115c2v3",2,"V79",4175,13,"tetx"
"22906","Xe","20170115c2v3",2,"V88",4513,10,"tetx"
"22907","Xe","20170115c2v3",2,"V90",4570,18,"tetx"
"22908","Xe","20170115c2v3",2,"V91",4580,5,"tetx"
"22909","Xe","20170115c2v3",2,"V94",4614,7,"tetx"
"22910","Xe","20170115c2v3",2,"V96",4638,6,"tetx"
"22911","Xe","20170115c2v3",2,"V97",4653,13,"tetx"
"22912","Xe","20170115c2v3",2,"V98",4668,13,"tetx"
"22913","Xe","20170115c2v3",2,"V99",4696,26,"tetx"
"22914","Xe","20170115c2v3",2,"V102",4739,13,"tetx"
"22915","Xe","20170115c2v3",2,"V107",4787,6,"tetx"
"22916","Xe","20170115c2v3",2,"V110",4818,6,"tetx"
"22917","Xe","20170115c2v3",2,"V115",4893,7,"tetx"
"22918","Xe","20170115c2v3",2,"V116",4928,5,"tetx"
"22919","Xe","20170115c2v3",2,"V117",4952,6,"tetx"
"22920","Xe","20170115c2v3",2,"V119",4983,26,"tetx"
"22921","Xe","20170115c2v3",2,"V121",5012,13,"tetx"
"22922","Xe","20170115c2v3",2,"V123",5035,8,"tetx"
"22923","Xe","20170115c2v3",2,"V126",5079,19,"tetx"
"22924","Xe","20170115c2v3",2,"V131",5209,7,"tetx"
"22925","Xe","20170115c2v3",2,"V134",5257,6,"tetx"
"22926","Xe","20170115c2v3",2,"V136",5363,6,"tetx"
"22927","Xe","20170115c2v3",2,"V140",5413,12,"tetx"
"22928","Xe","20170115c2v3",2,"V142",5480,26,"tetx"
"22929","Xe","20170115c2v3",2,"V143",5509,7,"tetx"
"22930","Xe","20170115c2v3",2,"V144",5517,6,"tetx"
"22931","Xe","20170115c2v3",2,"V145",5538,19,"tetx"
"22932","Xe","20170115c2v3",2,"V147",5564,6,"tetx"
"22933","Xe","20170115c2v3",2,"V148",5571,5,"tetx"
"22934","Xe","20170115c2v3",2,"V172",8646,303,"tetx"
"22935","Xe","20170115c2v3",2,"V174",9352,37,"tetx"
"22936","Xe","20170115c2v3",3,"V1",369,6,"tetx"
"22937","Xe","20170115c2v3",3,"V4",492,16,"tetx"
"22938","Xe","20170115c2v3",3,"V6",552,8,"tetx"
"22939","Xe","20170115c2v3",3,"V9",584,6,"tetx"
"22940","Xe","20170115c2v3",3,"V14",657,13,"tetx"
"22941","Xe","20170115c2v3",3,"V15",711,5,"tetx"
"22942","Xe","20170115c2v3",3,"V18",749,17,"tetx"
"22943","Xe","20170115c2v3",3,"V19",764,7,"tetx"
"22944","Xe","20170115c2v3",3,"V21",779,6,"tetx"
"22945","Xe","20170115c2v3",3,"V24",830,10,"tetx"
"22946","Xe","20170115c2v3",3,"V27",852,5,"tetx"
"22947","Xe","20170115c2v3",3,"V28",903,7,"tetx"
"22948","Xe","20170115c2v3",3,"V36",1019,8,"tetx"
"22949","Xe","20170115c2v3",3,"V39",1074,8,"tetx"
"22950","Xe","20170115c2v3",3,"V40",1116,39,"tetx"
"22951","Xe","20170115c2v3",3,"V41",1138,5,"tetx"
"22952","Xe","20170115c2v3",3,"V50",1426,9,"tetx"
"22953","Xe","20170115c2v3",3,"V61",5262,5,"tetx"
"22954","Xe","20170115c2v3",3,"V88",7804,6,"tetx"
"22955","Xe","20170115c2v3",3,"V91",8286,159,"tetx"
"22956","Xe","20170115c2v3",3,"V105",9821,7,"tetx"
"22957","Xe","20170115c2v3",3,"V108",10179,8,"tetx"
"22958","Xe","20170115c2v3",4,"V10",98,5,"tetx"
"22959","Xe","20170115c2v3",4,"V13",140,13,"tetx"
"22960","Xe","20170115c2v3",4,"V16",187,23,"tetx"
"22961","Xe","20170115c2v3",4,"V20",239,10,"tetx"
"22962","Xe","20170115c2v3",4,"V21",312,9,"tetx"
"22963","Xe","20170115c2v3",4,"V22",2841,2504,"tetx"
"22964","Xe","20170115c2v3",4,"V24",5911,5,"tetx"
"22965","Xe","20170115c2v3",4,"V26",5934,9,"tetx"
"22966","Xe","20170115c2v3",4,"V34",6068,12,"tetx"
"22967","Xe","20170115c2v3",4,"V35",6114,24,"tetx"
"22968","Xe","20170115c2v3",4,"V37",6159,13,"tetx"
"22969","Xe","20170115c2v3",4,"V39",6647,478,"tetx"
"22970","Xe","20170115c2v3",4,"V40",7760,8,"tetx"
"22971","Xe","20170115c2v3",4,"V41",7775,12,"tetx"
"22972","Xe","20170115c2v3",4,"V58",8246,11,"tetx"
"22973","Xe","20170115c2v3",4,"V60",8275,12,"tetx"
"22974","Xe","20170115c2v3",4,"V61",8293,6,"tetx"
"22975","Xe","20170115c2v3",4,"V62",8306,10,"tetx"
"22976","Xe","20170115c2v3",4,"V63",8316,7,"tetx"
"22977","Xe","20170115c2v3",4,"V68",8342,5,"tetx"
"22978","Xe","20170115c2v3",4,"V73",8387,9,"tetx"
"22979","Xe","20170115c2v3",4,"V74",8395,6,"tetx"
"22980","Xe","20170115c2v3",4,"V75",8415,6,"tetx"
"22981","Xe","20170115c2v3",4,"V76",8439,22,"tetx"
"22982","Xe","20170115c2v3",4,"V78",8455,8,"tetx"
"22983","Xe","20170115c2v3",4,"V80",8477,6,"tetx"
"22984","Xe","20170115c2v3",4,"V85",8622,5,"tetx"
"22985","Xe","20170115c2v3",4,"V91",8675,6,"tetx"
"22986","Xe","20170115c2v3",4,"V94",8732,24,"tetx"
"22987","Xe","20170115c2v3",4,"V98",8793,14,"tetx"
"22988","Xe","20170115c2v3",4,"V107",8995,5,"tetx"
"22989","Xe","20170115c2v3",4,"V113",9056,5,"tetx"
"22990","Xe","20170115c2v3",4,"V114",9083,5,"tetx"
"22991","Xe","20170115c2v3",4,"V124",9152,12,"tetx"
"22992","Xe","20170115c2v3",4,"V128",9178,8,"tetx"
"22993","Xe","20170115c2v3",4,"V129",9188,6,"tetx"
"22994","Xe","20170115c2v3",4,"V131",9208,13,"tetx"
"22995","Xe","20170115c2v3",4,"V133",9254,21,"tetx"
"22996","Xe","20170115c2v3",4,"V134",9268,7,"tetx"
"22997","Xe","20170115c2v3",4,"V135",9320,10,"tetx"
"22998","Xe","20170115c2v3",4,"V137",9339,9,"tetx"
"22999","Xe","20170115c2v3",4,"V138",10133,33,"tetx"
"23000","Xe","20170115c2v3",4,"V140",10392,28,"tetx"
"23001","Xe","20170115c2v3",4,"V141",10447,52,"tetx"
"23002","Xe","20170115c2v3",4,"V142",10468,19,"tetx"
"23003","Xe","20170115c2v3",4,"V151",10569,9,"tetx"
"23004","Xe","20170115c2v3",4,"V159",10689,9,"tetx"
"23005","Xe","20170115c2v3",4,"V161",10704,6,"tetx"
"23006","Xe","20170115c2v3",4,"V162",10718,7,"tetx"
"23007","Xe","20170115c2v3",4,"V164",10730,6,"tetx"
"23008","Xe","20170115c2v3",4,"V166",10759,6,"tetx"
"23009","Xe","20170115c2v3",4,"V169",10776,6,"tetx"
"23010","Xe","20170115c2v3",5,"V8",69,10,"tetx"
"23011","Xe","20170115c2v3",5,"V9",102,5,"tetx"
"23012","Xe","20170115c2v3",5,"V10",127,14,"tetx"
"23013","Xe","20170115c2v3",5,"V11",269,136,"tetx"
"23014","Xe","20170115c2v3",5,"V12",922,9,"tetx"
"23015","Xe","20170115c2v3",5,"V16",985,16,"tetx"
"23016","Xe","20170115c2v3",5,"V17",998,11,"tetx"
"23017","Xe","20170115c2v3",5,"V18",1046,44,"tetx"
"23018","Xe","20170115c2v3",5,"V20",1076,25,"tetx"
"23019","Xe","20170115c2v3",5,"V21",1275,13,"tetx"
"23020","Xe","20170115c2v3",5,"V23",1291,11,"tetx"
"23021","Xe","20170115c2v3",5,"V28",1326,10,"tetx"
"23022","Xe","20170115c2v3",5,"V30",1339,5,"tetx"
"23023","Xe","20170115c2v3",5,"V31",1348,7,"tetx"
"23024","Xe","20170115c2v3",5,"V37",1415,9,"tetx"
"23025","Xe","20170115c2v3",5,"V39",1470,10,"tetx"
"23026","Xe","20170115c2v3",5,"V41",1507,6,"tetx"
"23027","Xe","20170115c2v3",5,"V43",1641,6,"tetx"
"23028","Xe","20170115c2v3",5,"V51",1993,40,"tetx"
"23029","Xe","20170115c2v3",5,"V54",2028,23,"tetx"
"23030","Xe","20170115c2v3",5,"V55",2039,9,"tetx"
"23031","Xe","20170115c2v3",5,"V56",2062,21,"tetx"
"23032","Xe","20170115c2v3",5,"V57",2082,16,"tetx"
"23033","Xe","20170115c2v3",5,"V58",2091,7,"tetx"
"23034","Xe","20170115c2v3",5,"V66",2141,8,"tetx"
"23035","Xe","20170115c2v3",5,"V69",2169,9,"tetx"
"23036","Xe","20170115c2v3",5,"V70",2181,6,"tetx"
"23037","Xe","20170115c2v3",5,"V72",2200,11,"tetx"
"23038","Xe","20170115c2v3",5,"V73",2207,5,"tetx"
"23039","Xe","20170115c2v3",5,"V74",2233,24,"tetx"
"23040","Xe","20170115c2v3",5,"V76",2251,7,"tetx"
